category,datetime,headline,id,image,related,source,summary,url,articles
company,1622792100,Hot AI Trading Platform Offers Tools To Stay on Track,67994937,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/tools.png,AAPL,Benzinga,"Capital.com, a safe and cutting edge trading platform, is opening the door to the crypto market, granting international traders access to upcoming Initial Public Offerings (IPO)...",https://finnhub.io/api/news?id=71f20442f2930dfe43152fb8248f146b0fbbcac08826b8f8edea53123e8b59a7,"Capital.com, a safe and cutting edge trading platform, is opening the door to the crypto market, granting international traders access to upcoming Initial Public Offerings (IPO) and Contracts for Difference (CFD) on 3,000 markets ranging from Bitcoin to Apple (NYSE: AAPL) to gold. The company believes that “an informed trader is a better trader,” and they are offering tools needed to cultivate assets. IPO’s allow companies to raise capital by selling shares to the public and to spread the risks of losses and gains to their investors.  Once a company is listed on the stock exchange, its actions undergo greater public scrutiny and receive more media coverage. Capital.com keeps users informed on upcoming IPOs, such as Postmates, WeWork and Fixed Price. When companies become public, their stocks will be available at Capital.com. Users can trade shares of each company through CFD without owning the asset itself. Stay up-to-date on upcoming IPO’s at www.capital.com/upcoming-ipos. CFD: Users can choose from three different CFD accounts that offer tight spreads, zero commission or stamp duty, and the opportunity to trade on 3,000 of the world’s most traded indices, stocks, commodities, currencies and cryptocurrencies: CFDs can be traded on margin that provide greater leverage on capital, but it comes with substantial risk. Capital.com offers tools to help novice and experienced traders potentially grow their portfolio, such as a glossary on stock market terms, investment courses, articles and blogs. To sign up, users must complete the following steps: Capital.com was founded in 2016 and is led by Jonathan Squires, CEO, who has over 20 years of experience developing new brands into market leaders. An Emotional Quotient (eQ) is used to educate traders on how to train their minds by identifying biases and unconscious behavior. Investmate, an educational app, that teaches users about investing was launched in 2018. DISCLAIMER: CFDs are complex instruments and come with a high risk of losing money rapidly due to leverage. 71.2% of retail investor accounts lose money when trading CFDs with this provider. © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Capital.com Partner ContentNews Trading Ideas General Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622787060,A Peek Into The Markets: US Stock Futures Edge Lower; All Eyes On Jobs Report,67994830,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/peek_into_the_marketnew_189.png,AAPL,Benzinga,"Pre-open movers
U.S. stock futures traded slightly lower in early pre-market trade ahead of the key jobs report for May. US jobs report for May is scheduled for release at 8:...",https://finnhub.io/api/news?id=ab7c0116efa2971f903576237439c3c3c00ac4264cd58bf747d26c768484b2d5,"Pre-open movers U.S. stock futures traded slightly lower in early pre-market trade ahead of the key jobs report for May. US jobs report for May is scheduled for release at 8:30 a.m. ET. Analysts expect nonfarm payrolls rising 650,000 in May following April's increase of 266,000. The unemployment rate is likely to drop to 5.9% from 6.1%. Data on factory orders for April will be released at 10:00 a.m. ET. Federal Reserve Chair Jerome Powell is set to speak at 7:00 a.m. ET. Futures for the Dow Jones Industrial Average fell 48 points to 34,519.00 while the Standard & Poor’s 500 index futures declined 2.75 points at 4,188.50. Futures for the Nasdaq 100 index fell 6.25 points to 13,523.00. The U.S. has the highest number of COVID-19 cases and deaths in the world, with total infections in the country exceeding 33,326,410 with around 596,430 deaths. India reported a total of at least 28,574,350 confirmed cases, while Brazil confirmed over 16,803,470 cases. Oil prices traded higher as Brent crude futures rose 0.5% to trade at $71.63 per barrel, while US WTI crude futures rose 0.4% to trade at $69.11 a barrel. US crude oil inventories dropped 5.1 million barrels last week, the Energy Information Administration said Thursday. The Baker Hughes North American rig count report for the latest week is scheduled for release at 1:00 p.m. ET. A Peek Into Global Markets 
European markets were mixed today. The Spanish Ibex Index fell 0.4% and STOXX Europe 600 Index rose 0.1%. The French CAC 40 Index fell 0.1%, London’s FTSE 100 fell 0.2% while German DAX 30 gained 0.1%. The IHS Markit Eurozone construction PMI rose to 50.3 in May from 50.1 in April. The IHS Markit/CIPS UK construction PMI climbed to 64.2 in May, while new car registrations surged to 156,737 units in May. French construction PMI increased to 51.1 in May from 49.8 in the earlier month, while German construction PMI slipped to 44.5 from 46.2. Asian markets traded mixed today. Japan’s Nikkei 225 fell 0.4%, while China’s Shanghai Composite rose 0.21%. Hong Kong’s Hang Seng Index fell 0.17%, Australia’s S&P/ASX 200 climbed 0.5% and India’s BSE Sensex fell 0.3%. The Reserve Bank of India held its benchmark repo rate at 4% during its latest meeting. Household spending in Japan climbed 13% from a year ago in April. Broker Recommendation Keybanc maintained Asana, Inc. (NYSE: ASAN) with an Overweight and raised the price target from $40 to $48.. Asana shares rose 8.8% to $40.01 in pre-market trading.   Breaking News  Check out other breaking news here © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: A Peek Into The MarketsEarnings News Eurozone Futures Global Pre-Market Outlook Markets Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622785522,"Lululemon Earnings: All-In-One, Stay-At-Home And Reopening Play",67973273,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1150930312/medium_image_1150930312.jpg,AAPL,SeekingAlpha,Lululemon Athletica has delivered its second best revenue beat of the past five years (and likely ever) in the first quarter of 2021.,https://finnhub.io/api/news?id=61be69596491b2eefac30c516f19aa7317902eddd149f814288201e0a9d1cf97,
company,1622783035,How Apple Can Resolve Global Antitrust Concerns And Grow iPhone Market Share By Up To 26%,67973122,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1296913456/medium_image_1296913456.jpg,AAPL,SeekingAlpha,Apple has come under increasing regulatory and antitrust scrutiny. Read more about the possibility of a new strategic iPhone and how it could drive market share.,https://finnhub.io/api/news?id=b78d3bda3afe186656c317a85dbf403de56d274833f945bae2053416fd602682,
company,1622779980,Apple Said To Be Working On New iPad Pro With Wireless Charging,67994941,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/francois-hoang-gyvnvrygcuw-unsplash.jpg,AAPL,Benzinga,Apple Inc (NASDAQ: AAPL) is planning to launch a new line of iPad Pro with wireless charging in 2022 and a redesigned iPad mini — a first in six years —  later...,https://finnhub.io/api/news?id=c455e012033386ea5f285075423d458547ec61b05b23c932c38d2d99b96b112f,"Apple Inc (NASDAQ: AAPL) is planning to launch a new line of iPad Pro with wireless charging in 2022 and a redesigned iPad mini — a first in six years —  later this year, Bloomberg reported Friday. What Happened: The redesigned iPad Pro is being tested for a switch to a glass-bottom from the current aluminum enclosure, as per Bloomberg. The updated iPad mini is planned to have narrower screen borders and the removal of the home button has also tested. The development work on the said iPad Pro is still in the early days and Apple’s plans could change or be canceled before next year’s launch, according to the report. Wireless charging is increasingly becoming a common feature in smartphones but is a rarity among tablets. Apple first introduced wireless charging to iPhones in 2017. See Also: Rumor Has It: Apple To Debut OLED Displays In iPad Next Year Why It Matters: The pandemic lifted the Cupertino, California-based company’s iPad sales as consumers looked for new ways to work, study and stay entertained at home during COVID-19 lockdowns. iPad sales jumped 43% during the last six months of 2020 compared with a year ago and soared 79% to $7.8 billion in the first three months of 2021, the report said. Price Action: Apple shares closed 1.2% lower at $123.54 on Thursday. Read Next: Apple To See Revenue Growth Ahead Of Street Expectations Through 2025, Munster Estimates © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Bloomberg Consumer Tech iPad iPad ProNews Retail Sales Tech Media Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622771520,"Apple's MagSafe Chargers Could Interfere With Cardiac Implants, Warns American Heart Association",67994943,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/brandon-romanchuk-xpe7pynmebw-unsplash.jpg,AAPL,Benzinga,"Apple Inc’s (NASDAQ: AAPL) MagSafe devices could interfere with pacemakers if they are held very close to the implant or held over the skin, according to American Heart...",https://finnhub.io/api/news?id=941683346bdd2d9e60319f6aba2d14e89ed9b2aeef2662c19a62f584030d9a7b,"Apple Inc’s (NASDAQ: AAPL) MagSafe devices could interfere with pacemakers if they are held very close to the implant or held over the skin, according to American Heart Association, Appleinsider reported Thursday. What Happened: The findings were reportedly published in the Journal of the American Heart Association, which agreed with a report by Heart Rhythm Journal, which in turn claimed that when the iPhone 12 is brought in close contact with certain implantable cardiac devices they are affected. See also: How To Buy Apple Stock “Our study demonstrates that magnet reversion mode may be triggered when the iPhone 12 Pro Max is placed directly on the skin over an implantable cardiac device and thus has the potential to inhibit [life-saving] therapies, “ the Association’s report noted, as per Appleinsider. The Association was reported to have used an iPhone 12 Max phone for its tests against a series of 11 different pacemakers and defibrillators. The medical devices were both “in vivo” — meaning they were implanted in patients or “ex vivo” — meaning they were newly unboxed or not yet implanted devices, as per the Association. Why It Matters: The “iPhone 12 Pro Max was able to trigger magnetic reversion mode at a distance up to 1.5cm [0.6 inches],” said the report, as per AppleInsider. See Also: Apple Fined $2M In Brazil For Shipping iPhone 12 Without Charger ""Our study suggests otherwise as magnet response was demonstrated in 3/3 cases in vivo."" The Association noted that people often put their smartphones in breast pockets over a device that can be in close proximity to cardiac implantable electronic devices, which “can lead to asynchronous pacing or disabling of antitachycardic therapies.” An Apple advisory on MagSafe states, “To avoid any potential interactions with these devices, keep your iPhone and MagSafe accessories a safe distance away from your  device (more than 6 inches / 15 cm apart or more than 12 inches / 30 cm apart if wirelessly charging).” Apple launched the iPhone 12 lineup in October last year. The phones are 5G capable and come with features like a Lidar scanner along with MagSafe charging and accessories such as wallets. Price Action: Apple shares closed 1.22% lower at $123.54 on Thursday in the regular session. © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Cardiac Implants iPad iPhone MagSafeNews Health Care Tech General Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622734620,Google Ramps Up Android Privacy Features Following Apple: FT,67994867,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/abtech_568.png,AAPL,Benzinga,Alphabet Inc (NASDAQ: GOOG) (NASDAQ: GOOGL) Google will add extra protection for Android users to prevent advertiser tracking as they flip apps to challenge Apple Inc...,https://finnhub.io/api/news?id=39f710d192f00b3fa5e763e638ec1366e442330517ad0b811a662a0ec4df1c89,© 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Briefs Financial TimesNews Tech Media Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com
company,1622716703,Tesla: The Only 2 Numbers That Matter To Investors,67969890,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/531622164/medium_image_531622164.jpg,AAPL,SeekingAlpha,"Tesla investors are betting on one of two things: Very high book value growth, or continued Price/Book multiple expansion. Read more about TSLA stock here.",https://finnhub.io/api/news?id=d9f91d7106b151c051b57ca6484cc2378c6ff712a07896d70400c3e49781ea69,
company,1622715060,"Several Key Earnings Reports After The Close, Including Lululemon, Broadcom, Slack",67992482,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/city-4374705_1920_10.jpg,AAPL,Benzinga,"The holding pattern continues to hold. 
We’re seeing a bit of a selloff this morning, but it’s probably nothing to get too excited about considering how many days...",https://finnhub.io/api/news?id=3a2a1fffeb207ea3749fa38ff360784d5dfdbd2d48f8e6f8edf0428c66a56a87,"The holding pattern continues to hold.  We’re seeing a bit of a selloff this morning, but it’s probably nothing to get too excited about considering how many days the market’s been up recently, and the fact that we have key jobs data tomorrow. For the most part, people don’t seem to be making big bullish or bearish bets on stocks or bonds ahead of the employment report. Yesterday’s stock market was about as thrilling as watching gray paint dry, with stocks retreating a bit late in the day after coming within range of all-time highs early on. It’s proving tough for the major indices to get back to previous peaks as the market continues to trade in a tight range. Later today we have a few earnings to watch, including Lululemon (NASDAQ: LULU), Broadcom (NASDAQ: AVGO), and Slack (NYSE: WORK). These represent a variety of industries and a lot of interesting individual stories, but there’s really no overriding theme.  As we noted yesterday, the average Wall Street analyst estimate is that around 700,000 jobs were created in May. But that’s not the full story. April’s 266,000 new jobs was way below expectations, which may have been due to timing issues in the collection of the data, so check the bottom part of Friday morning’s Labor Department press release to see if the government revises that upward. Many analysts think it will. Also, if the headline number for May is as high as 800,000 or 900,000—near the high end of the range of Wall Street expectations—that may be something that raises eyebrows at the Fed, where officials are on the lookout for possible signs of economic overheating that could lead to inflation. If we get a big number for May combined with an upward revision to April, keep an eye on Treasury yields for possible upward movement. They’ve done basically nothing so far this week, falling below 1.6% for the 10-year note yesterday. Any move toward the recent high near 1.7% might get some of the “growth” areas of the stock market, like Tech, a bit nervous. The other wild card tomorrow is wages. Some companies say they’re having trouble finding workers to fill openings, and last month’s Job Openings and Labor Turnover Survey (JOLTS) report showed openings at high levels historically. The May payrolls report could reveal whether employers are dipping into their wallets to pay more for new workers, something that often can drive up prices.  This morning brought a jobs report of its own, the weekly initial jobless claims data. It showed claims dropping to a new post-Covid low of 385,000, down from a revised 405,000 the prior week. It’s interesting to see, but overall just a data point leading into tomorrow’s more important monthly report.  Whatever tomorrow’s employment report says, it’s important not to get too excited one way or another as an investor. One month is never a trend. In fact, since April was weak, even a strong May jobs growth number might not be that conclusive. We might need to see the June data before any trend can be defined. It helps to think in big picture terms when it comes to macro, or else you risk getting caught up in all the weeds. Fed officials recently made a bit more noise about possibly “talking about talking” about a taper of their $120 billion a month bond-buying program as the economy revives. It’s eventually likely to happen. But they’ve also promised a long runway for the market to find out their plans. It seems unlikely that the Fed would announce a taper at either the June or July Federal Open Market Committee (FOMC) meetings, though you can’t completely rule it out. Instead, some analysts say, the Fed’s annual late August Jackson Hole, Wyoming, conference might start getting more of a look. So the market might have a knee-jerk reaction to tomorrow’s data and to next week’s consumer price data for May, but that doesn’t mean the Fed will sense more of a need to change anything. They’re starting to telegraph, but there’s probably a long way to go. It’s not so impressive that U.S. equity markets “timidly tiptoed toward new highs” on Wednesday, to quote research firm CFRA’s Sam Stovall. That’s happened many times already this year and last. What is impressive is how the SPX inched higher without much help from the mega-cap stocks that kept it humming most of the months between last May and early April. Tesla (NASDAQ: TSLA) was down sharply Wednesday, Apple (NASDAQ: AAPL) barely climbed, and Microsoft (NASDAQ: MSFT) inched lower. It seems like we talk about these same suspects a lot around here, but there’s a reason for that. The top six SPX stocks by market cap form around 24% of the SPX’s weighted value, so what they do often has an outsized impact. If they’re not performing (and they haven’t been for most of the last two months), it really tells you something when the index can approach new highs without their help. Which leads to the question, where is the current strength originating in the SPX? For that, you don’t have to look too much lower. Chipmaker Nvidia (NASDAQ: NVDA) and payment companies Visa (NYSE: V), Mastercard (NYSE: MA), and PayPal (NASDAQ: PYPL)—all in the top-20 of the SPX by weight—cruised higher Wednesday.  What do they have in common? They’re stocks that tend to do better in a rising economy, where more boats get lifted. By the way, their combined market cap of around $1.5 trillion adds up to well under the market cap of AAPL on its own, which is $2.1 trillion. The combination also comes out below the market caps of either AMZN or MSFT. However, when you have more stocks gaining as the top-weighted ones tread water,  eventually the combined power below can help power things along. That seems to be what’s happening, and arguably it’s a positive thing. Last year, it was the opposite. The so-called FAANG stocks like AAPL and Amazon (NASDAQ: AMZN), with help from TSLA and MSFT, often carried the SPX on their back in a rally dominated by companies geared to outperform with people staying home. This year, it feels like a different sector or group of companies is driving gains every day the SPX goes up, and that’s arguably a healthier situation. When the market relies on just a handful of mega-caps for gains, it can often dive when those companies run into trouble. We saw that back in the fall of 2018 when the SPX fell nearly 20% once the FAANGs lost steam. Without as much FAANG and mega-cap participation this spring, the SPX gains haven’t come as easily. But they’re more widespread, which means there’s the opportunity for investors beyond the names that come immediately to mind. Though the more traditional names accounted for underlying market strength lately, you can’t ignore the fact that “meme” stocks are starting to explode again. The first ones you might think of are AMC Entertainment (NYSE: AMC) and GameStop (NYSE: GME), but now Bed, Bath, & Beyond (NASDAQ: BBBY) is part of the frenzy. BBBY shares skyrocketed an amazing 62% Wednesday after the company announced the early release of new store brands. However, that kind of climb seemed like a bit of a head-scratcher even with the good news. In contrast, consider that AMZN announced Wednesday its Prime Day will be June 21-22 and the stock barely moved. Last year’s AMZN Prime Day brought $3.5 billion in sales over just two days. BBBY’s revenue for all of its fiscal 2020 was about $9.2 billion, down 17% from the previous year.  Significant levels of “short interest,” or positions that expect the stock would fall, probably helped lead to the big move in BBBY shares yesterday, particularly if the outsize move forced some shorts to cover their positions. In early news today, AMC is floating another 11 million shares. After trading up to $72, shares are pointing down in the mid-$50s. Some of the other big memes are also trading lower in pre-market activity.   CHART OF THE DAY: LUMBER WAKES FROM SLUMBER. For the second time in two weeks, front month lumber futures (/LBSN21—candlestick) bounced viciously off the $1,200 (per 1,000 board feet) level (blue line). In commodities, sometimes the cure for high prices is high prices, but lumber has certainly taken a volatile path after its record run in early 2021. What might that mean for homebuilders ($SPSIHO—purple line)? Data sources: CME Group, S&P Dow Jones Indices. Chart source: The thinkorswim® platform. For illustrative purposes only. Past performance does not guarantee future results.   How to Approach Memes? Carefully: Many investors may be tempted to jump into the “meme” market action, but memes are likely to continue being volatile and potentially difficult to trade. If you’re thinking of getting in, have a plan for getting out. Also, know what you’re getting into. For instance, consider the valuation of a stock like BBBY (which recorded a fiscal 2020 loss) vs. AMZN. If you’re a long-term investor, you have to decide whether a stock like BBBY or AMC fits your long-term objectives or is just a whim because you hate to miss out. As a final reminder, consider not investing any money in these stocks beyond what you can really afford to lose. Owning them right now isn’t a stroll in the park by any stretch of the imagination. Volatility is elevated, and when it’s elevated, substitute the word “risk” for volatility. Tales From The Lumberyard: After yesterday’s wild price action in lumber futures, we can officially add it to the list of commodities that are hard to pin down these days. For the past couple weeks it’s been looking like that old adage in the commodities market about high prices being the cure for high prices. For lumber traders—and those following the housing market—Wednesday’s 10% price range (see chart above) is a classic case of mixed signals, as the price for those wooden boards has been taking a volatile, meandering path back toward earth after a meteoric rise in early 2021. On the one hand, construction spending—particularly at the residential level—has continued to tick upward. But last month’s housing starts and building permit numbers showed a bit of a pullback from the blistering pace over the past year. And from a macro level, the mixed signal is inflation and, specifically, whether it’s “transitory” or the first leg of a commodity supercycle.  One thing to watch is homebuilders. Any sustained pullback in lumber and other raw material prices, all things equal, would certainly help homebuilders at the margin. But it might also indicate a high-water mark in demand, much of which may have been pulled forward by stimulus, record low rates, and lack of inventory. For what it’s worth, Toll Brothers (NYSE: TOL), which reported solid earnings last week, raised its full-year guidance, encouraged by housing market strength and continued low interest rates. Other homebuilder biggies including KB Homes (NYSE: KBH) and Lennar (NYSE: LEN) will release earnings in the next couple weeks, right around the time when we’ll get fresh readings on new and existing home sales. Meanwhile, the lumber market looks to be in a state of confusion. Stay tuned. Tech Mega-Caps Stay Sluggish: Traditional Tech leaders AAPL and MSFT have really lost steam over the last month, and both are trading well under their 2021 highs. This could reflect a lot of things, and there’s no one answer. Worries about how long AAPL can maintain firm growth in iPhone sales after its recent successful iPhone 12 introduction might play into this, along with ideas that maybe some of the biggest Tech firms have already seen their peak Covid recovery. There’s a sense of “what can you do for me now?” built into some of the stocks that carried the market along for several years.  As Tech marched in place recently, two other sectors appeared to spark more enthusiasm among market participants. Automobile stocks like General Motors (NYSE: GM) and Ford (NYSE: F) surged amid enthusiasm over electric vehicles, and chip stocks like Nvidia, Lam Research (NASDAQ: LRCX), and Applied Materials (NASDAQ: AMAT) cruised higher thanks in part to the global shortage of semiconductor chips. These are some of the stocks that seem to have more momentum going into June than the overall Tech sector. TD Ameritrade® commentary for educational purposes only. Member SIPC. Image Sourced from Pixabay 
      The preceding article is from one of our external contributors.
      It does not represent the opinion of Benzinga and has not been edited.
       © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Earnings News Guidance Commodities Global Markets Tech General Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622707200,Where Will Apple Stock Be In 10 Years? What To Consider,67968897,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1205375316/medium_image_1205375316.jpg,AAPL,SeekingAlpha,"Apple has been a great investment over the last decade, but the next decade may look different. Read more to find out where AAPL stock will be in 10 years.",https://finnhub.io/api/news?id=6291bd849ca47cdd7383912ad66358bc47ebe36aca229f5175061c5302ca0c22,
company,1622705013,Wall Street Breakfast: AMC On Fire,67968777,https://static3.seekingalpha.com/assets/podcasts/wsb-d57bf915fd82bac19817953c2e226c7610de9fc3a36c166d7c276e18e86311ea.png,AAPL,SeekingAlpha,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",https://finnhub.io/api/news?id=954d0be9c9edcdf4ee05d89ca8e9d46c240171d226ef9876daa71499f4b8b2b9,
company,1622694600,Will Apple Preview Highly-Anticipated Mixed Reality Goggles At WWDC 2021?,67994949,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/laurenz-heymann-waygsck20h8-unsplash_0.jpg,AAPL,Benzinga,"Apple Inc (NASDAQ: AAPL) could preview the mixed reality (MR) goggles as a wildcard at its upcoming annual Worldwide Developers Conference, according to Loup Ventures Managing...",https://finnhub.io/api/news?id=fc9744c512ba0bb2a6551aa6c5af0341f1423f775e9b03710c6c76e2c4190eb6,"Apple Inc (NASDAQ: AAPL) could preview the mixed reality (MR) goggles as a wildcard at its upcoming annual Worldwide Developers Conference, according to Loup Ventures Managing Partner Gene Munster — who has been closely tracking the company. What Happened: While hardware announcements are rare at WWDC, the tech giant could still preview the MR goggles at the event as the product is dependent on developers and also unlikely to cannibalize sales of an existing Apple product, Munster said in an event preview note. WWDC is being held virtually for the second year in the row. The event starts on June 7 and runs through June 11 and will allow more than 1,000 Apple engineers to connect on the software-focused show.  See Also: Apple's Worldwide Developers Conference Is Almost Here: What You Need To Know “The question: is the product even ready to be previewed?” Munster, who runs the research-driven venture capital firm, wrote in a note. The Cupertino, California-based company’s mixed reality headset is expected to be launched in mid-2022 followed by an augmented reality glasses launch by 2025, as per well-known analyst Ming-Chi Kuo. According to Munster, MR goggles will initially be a high-end niche product and broader consumer adoption will follow as developers build mixed and augmented reality applications.  “In our view, mixed and augmented reality is an open-ended opportunity for Apple,” Munster said. “Today, AR/MR headset adoption is so low it’s not even measurable. To change that, when Apple launches the product, the company will need to evangelize it through a comprehensive commerce-at-home strategy that’s currently just beginning.” The company has been moving forward to pair features found in other Apple products such as AssistiveTouch with the headset and is foundational to any headset wearable product, Munster said. Why It Matters: Apple’s Wearables, Home and Accessories unit is its third-largest and includes Airpods and Apple watch among other items. It one of the company's fastest growing segments. While Apple does not break out unit sales of this segment, penetration for Watch and AirPods is expected to reach 35% plus in the longer-term, from 13% and 18%, Munster previously said. See Also: Apple To See Revenue Growth Ahead Of Street Expectations Through 2025, Munster Estimates Price Action: Apple shares closed 0.63% higher at $125.06 on Wednesday. 
View More Analyst Ratings for AAPL

View the Latest Analyst Ratings
 © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: Augmented Reality Gene Munster iPhoneAnalyst Color News Retail Sales Analyst Ratings Tech Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622686140,Apple Prepares For Workers' Return To Office By September,67994869,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/carles-rabada-fouyea9hh5u-unsplash.jpg,AAPL,Benzinga,"Apple Inc (NASDAQ: AAPL) expects employees to return to the office for at least three days a week starting in early September, according to internal communication from CEO Tim...",https://finnhub.io/api/news?id=08208b85fabc0a642cd45e5450201a86488fe8aa692299ae133bfeb6e560c2a0,"Apple Inc (NASDAQ: AAPL) expects employees to return to the office for at least three days a week starting in early September, according to internal communication from CEO Tim Cook cited by The Verge. What Happened: The Cupertino, California-based company, known to follow an office-centric culture, said some employees may be asked to work four to five days a week in the office. See also: How To Buy Apple Stock Cook had in December indicated some teams would come back to the office as early as June. Employees will be asked to come into the office on Mondays, Tuesdays, and Thursdays, with the option of working remotely on Wednesdays and Fridays, according to the letter. Teams that need to work in person will return four to five days a week.  Workers also have the chance to work remotely for up to two weeks a year, “to be closer to family and loved ones, find a change of scenery, manage unexpected travel, or a different reason all your own,” The Verge noted, citing the email.  See Also: Apple To See Revenue Growth Ahead Of Street Expectations Through 2025, Munster Estimates: What You Need To Know Why It Matters: Among tech giants, Apple has a more conservative take on remote work. Google parent Alphabet Inc (NASDAQ: GOOGL) (NASDAQ: GOOG) last month relaxed its remote work plan and said 20% of its workforce would be able to work from home permanently, as per a CNBC report.  Facebook Inc’s (NASDAQ: FB) Mark Zuckerberg has said that remote work “is the future,” and employees can work from home forever, so long as they get their manager’s approval. Google had in April indicated it could save a whopping $1 billion annually if employees continue to work from home the rest of the year and not travel, book trips and hotels online due to the COVID-19 pandemic. Price Action: Apple shares closed 0.63% higher at $125.06 on Wednesday. Read Next: Tim Cook Talks Apple Antitrust Probe, Remote Work, Relationship With Trump © 2021 Benzinga.com. Benzinga does not provide investment advice. All rights reserved. Posted-In: big tech iPhone Remote Work Tim Cook work from homeNews Tech Best of Benzinga Thank you for subscribing! If you have any questions feel free to call us at 1-877-440-ZING or email us at vipaccounts@benzinga.com"
company,1622676903,Spotify: Audio Kills The Video Star,67967457,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1048258424/medium_image_1048258424.jpg,AAPL,SeekingAlpha,"Spotify is at the frontier of the podcast revolution, including commercialization. Read more about the company's lead over the competition and our take on the stock.",https://finnhub.io/api/news?id=5e6ac16fc53289583a87d48b3716fe1770e31035e0f0ba49606c66cb824f0e8b,
